"modules"	"Female_12545"	"Female_12994"	"Female_15240"	"Female_15296"	"Female_15533"	"Female_15768"	"Female_16286"	"Female_16548"	"Female_16840"	"Female_17068"	"Female_17081"	"Female_17109"	"Female_17111"	"Female_17130"	"Female_17160"	"Female_17221"	"Female_17229"	"Female_17486"	"Female_17543"	"Female_17666"	"Female_17753"	"Female_17812"	"Female_17835"	"Female_17921"	"Female_17923"	"Female_18015"	"Female_18139"	"Female_18241"	"Female_18266"	"Female_18282"	"Female_18294"	"Female_18349"	"Female_18355"	"Female_18372"	"Female_18559"	"Female_18611"	"Female_18655"	"Female_18687"	"Female_18694"	"Female_18983"	"Female_19031"	"Female_19043"	"Female_19052"	"Female_11396"	"Female_11654"	"Female_11907"	"Female_12116"	"Female_12153"	"Female_12972"	"Female_13117"	"Male_11875"	"Male_12107"	"Male_12546"	"Male_12993"	"Male_13142"	"Male_15329"	"Male_15468"	"Male_15655"	"Male_16117"	"Male_16483"	"Male_16488"	"Male_16640"	"Male_16649"	"Male_16810"	"Male_16826"	"Male_16859"	"Male_16929"	"Male_17013"	"Male_17049"	"Male_17053"	"Male_17054"	"Male_17071"	"Male_17072"	"Male_17087"	"Male_17115"	"Male_17162"	"Male_17167"	"Male_17175"	"Male_17193"	"Male_17264"	"Male_17333"	"Male_17369"	"Male_17372"	"Male_17475"	"Male_17521"	"Male_17629"	"Male_17671"	"Male_17701"	"Male_17754"	"Male_17922"	"Male_17932"	"Male_18055"	"Male_18134"	"Male_18153"	"Male_18208"	"Male_18249"	"Male_18382"	"Male_18528"	"Male_18529"	"Male_18540"	"Male_18596"	"Male_18653"	"Male_18666"	"Male_18856"	"Male_1117"	"Male_11511"	"Male_11834"	"Male_11844"	"Male_11885"	"Male_11892"	"Male_11900"	"Male_11921"	"Male_11928"	"Male_11952"	"Male_11971"	"Male_12134"	"Male_12152"	"Male_12680"	"Male_13144"
"M1"	-0.0324408229332966	-0.109188284346107	0.0545489990634634	-0.0020454207988406	-0.0518429619755988	0.100791854178386	0.0618846913404603	0.12600175252337	-0.0500150329496857	-0.0682612653289061	-0.0855717571310059	-0.016751174648665	0.12974847804316	-0.0274671843792159	-0.0756251926460023	0.121922523654191	-0.0846658996092228	-0.079602766193146	0.103867676034027	0.137698512868619	0.0550416478623866	-0.0540140765284336	0.0927915888287374	0.174152544674985	-0.107767214020913	0.097232361040525	0.137179879236039	-0.0485448842638368	-0.127987468043079	0.134051169168495	-0.00684323662621533	0.019031997190514	0.119274017205053	-0.0275513764151778	0.118436523377219	0.11250078962468	0.112338843878322	0.0455467187050859	0.117921126684666	0.0714561727402054	0.125322151249629	-0.00284949200636908	0.0911963299577686	0.0117340835690258	-0.108100686100941	-0.073028908074144	-0.0828856382849535	-0.114838762167579	-0.112258690532748	-0.0572517704738213	-0.0567297619591651	-0.044117069474617	-0.0754388692028338	-0.0467469369015822	0.012925086294703	0.0982541480734133	0.0835982355068581	0.0894228847531008	0.110930558161096	0.0908249708445413	-0.0753998843753612	0.0619167847761891	0.0948284642166541	-0.0225487334565987	-0.0610519996491679	0.0923770155939707	0.058937064921426	-0.112044404997862	-0.126541926222344	-0.0175277722692695	-0.0978316456252662	-0.030008165476596	-0.0912633880490633	0.0313361945929571	0.126261210483917	-0.0584228107672023	0.108543171345414	-0.0904984964987993	-0.0795238028371993	-0.052751022027274	-0.138612170529023	-0.0986166571708977	0.152477406815487	0.103017800603125	0.138548639828183	-0.11970896285137	-0.102938393250699	0.111640352041891	-0.093495008526814	-0.150981860715894	0.145683179750523	0.0776573035569539	-0.138976018721079	-0.126067363891266	-0.114530679604473	0.107924200694141	0.107756946788443	-0.0155880047848318	0.0986833209699003	-0.00565184581003316	-0.088948707981152	0.114072735614532	0.0731560318414923	0.00086891773508653	-0.0831977285546393	-0.0451315883900309	-0.107494217988039	-0.0240455185694342	-0.11217297260047	-0.00825516389231351	-0.0628125749322347	-0.0481905094534906	-0.107861634995054	-0.071982366580614	0.0456354247456104	-0.11212719100204	-0.101735252610308	-0.0984218391292869	0.11444040555497
"M10"	0.0813514789769218	0.0944797155074562	0.0423446511934688	-0.000624032887842898	-0.123689433254352	-0.0051554744473532	-0.100681634908993	-0.0993989746088806	-0.0330342808016226	0.00393699034591643	0.224367673536639	0.00089835088804385	-0.0413110834063991	-0.047835664829621	0.280107372929969	-0.0762251870166668	0.0228421750867939	0.0803263490271957	-0.133357674710162	0.200801150052459	-0.0467058561153781	-0.0736721137181131	-0.040308797786936	-0.10536773934798	-0.0753516272694973	-0.0632623679853242	-0.0358970858938382	0.00331639533888954	-0.0272241740834527	-0.04487607372092	-0.0171809467082792	-0.0351497779795221	-0.0883796999829059	-0.0565338674344752	-0.00591599654149742	-0.0715693558505797	0.0149343978973157	-0.0335778330778594	-0.0594295327394628	-0.0286154396015507	0.0501467825481224	-0.0439309540172128	-0.10287305603207	0.133790602844852	0.1598946108391	-0.111826365308898	-0.042107164607053	-0.0316516805902487	-0.0294614258536611	-0.0243357835246772	0.150325907947802	0.0730467161603788	0.189361915341139	0.0659516426620095	0.064635830588616	-0.0220613560099601	-0.0606347273669256	-0.121841112843717	-0.0632293953975824	-0.0447641244183192	-0.0356600104974967	-0.136342325387519	-0.0760117460638214	0.111773192243471	0.0354131999443509	-0.0595514285675534	0.0419491844074459	0.0137453070685593	-0.030424585193191	0.0856205293139668	0.0538873165800144	0.0551370587306962	0.182476849681331	0.153521645166372	0.0241975623600841	0.250661822668584	0.188017524504875	0.18318962248378	-0.0598340900687526	-0.0419961929470331	-0.00614081377922092	0.195031409549616	-0.0942891485387261	0.0351483921173616	-0.083941073645081	-0.0429893356125138	-0.0129151357380093	0.13633104498242	-0.0297222576746287	-0.0231127522876099	-0.0365107509349034	-0.0531913621108244	-0.0397524072725746	0.0696068433469377	-0.0340418999220941	-0.0709806140604679	-0.00543554590503997	0.00492195513124363	0.0618953596941192	0.0111740948380742	-0.0360319751952232	-0.0370391339326054	-0.031215213406716	-0.0273305677807512	-0.0639774735187208	-0.0190091226349526	-0.0799373500778736	-0.0933047260979699	-0.08288324423455	-0.0579331934536145	-0.0458607942991997	-0.102829843409417	-0.0327712865379888	-0.0880780286561468	-0.0958850551868884	-0.0382415505842986	0.11442433704429	0.280626696733024	-0.0513907504099388
"M11"	0.0398470567074937	0.126762384308766	-0.022621497893208	-0.0176355270643915	-0.0366009775809696	-0.109849080831186	-0.0745288170239052	-0.108040863901314	0.0144055484337067	0.0318958276564455	0.199526825082114	0.00903268617370037	-0.120122481891263	0.0161246841486816	0.203957885255725	-0.0856336375695536	0.0287241251979011	0.130150895406904	-0.126280111113089	0.0627484197344713	-0.0611894688115689	0.0204956012237898	-0.110356678822911	-0.195715948814093	0.050666720789678	-0.0758872777185435	-0.128852797716658	0.0554877532740685	0.0670230644178094	-0.1325305085495	-0.013923683524941	-0.0149061113723004	-0.11010328681584	0.016967862050242	-0.133914461246889	-0.124913699325837	-0.0751527060061145	-0.0277825553135788	-0.115119309521852	-0.098327393157573	-0.0775687590481745	4.29386828874172e-05	-0.0802489481361057	0.0936909024887798	0.153175372988761	-0.0069599511072732	0.00959566610403184	0.044556937850081	0.0475001919977079	0.0157937774526058	0.0841237145346838	0.0683091050395061	0.152718502798271	0.0573271279336824	0.0373408608985566	-0.0959093850393378	-0.110899220336461	-0.125892611020451	-0.115007991217441	-0.131662953697512	0.0437773848583718	-0.104868930205074	-0.108784641028023	0.0892210572320103	0.0586709790956486	-0.0979600614089354	-0.016898572934831	0.0436798231185153	0.0347260088646714	0.0645943989688633	0.0871116318027099	0.0491920049049814	0.184668215452671	0.0690730926576116	-0.0458704208159334	0.203774942516189	0.0151251534637101	0.19203583076658	0.0177019268115738	0.0458166484155456	0.0614182432518341	0.207222658898334	-0.153593356167044	-0.0426713597575101	-0.131411294191475	0.0535279249703201	0.0604918545495362	0.0370425514381995	0.0735066540084294	0.112448413303483	-0.15089006420969	-0.0854637837143761	0.0737872912538268	0.0711243166351601	0.0686318407263277	-0.130567887731401	-0.0484280031884695	-0.00673472716575585	-0.0113086838714154	0.00279364619258188	0.0395200342639845	-0.116118451215633	-0.0618543261099694	-0.0217210417280912	0.0203406837057949	0.0090068648053504	0.0483527527415489	-0.00421460834367837	0.0364080535521606	-0.00501598211807146	-0.00147022143837897	0.00554433075349439	0.0369584848030622	-0.00618603252764314	-0.0823507944513696	0.031792348756003	0.13383810313661	0.199824091627299	-0.122220735421437
"M12"	-0.0105131812734761	0.0204802384158778	-0.112350921051442	-0.118078012255293	0.101761604776383	-0.123416326099948	0.0799279070744013	0.101358027882159	0.0397891760598184	0.0515343491792996	0.0815826472492563	0.00504432767467735	-0.0703735280648336	0.120012000667156	-0.0713650487647852	0.144039066114251	-0.159961869386606	-0.0163158673895884	0.0711142041164138	0.0380965258737729	-0.0627229543211194	0.10467975392477	-0.189868193108885	-0.0903333381560569	0.0135529967200402	0.0671975376736836	-0.0771700501018235	0.160381588487386	0.00542551914500643	-0.0290309620109512	0.0351591478611258	0.0361078075415372	0.0376077242462039	0.0730946848571902	-0.146733450640489	-0.0588151761759674	0.0301930350751529	0.0563306576025831	0.0321397421019855	-0.0635595509004011	-0.10181796976368	0.141715331376412	0.145155976330315	0.0336404641852233	-0.0477120774883475	0.0531974206189067	0.012942451284666	0.068137859820086	0.14745793805122	-0.0379087088492125	-0.138920535081139	0.00863881749236443	-0.0505627853342343	0.0207618795977976	-0.0150509568970347	-0.120066321124288	-0.0603605769210213	-0.0247178457965613	0.000865742857335779	-0.0831018746943209	0.154644338360485	0.0529216129285611	0.0195160751634722	-0.0162443204209027	-0.0136894356854989	-0.0562441501374683	-0.0261918364849737	-0.135445744258638	-0.0799915271153164	-0.124805723430144	0.0103698388611883	-0.00346546145441399	-0.0299899528987155	-0.0555204211132302	0.0341913017523904	0.0250809597909568	-0.166793614809936	0.0556931412470105	-0.0290509790607538	0.158307289296906	-0.0850040874673472	0.0607954751374999	0.0204791593639212	-0.0840371064027128	-0.000616609251783265	0.0383839896689765	0.0516940802987565	0.0802388370248348	0.0353241508640185	0.167866630249257	-0.152298721032974	0.0160334709547361	-0.00853768036956312	-0.136043785334015	0.0438680459940933	-0.058294402263191	0.0571361303710023	-0.134145549908413	-0.034344051035109	-0.153867998192765	-0.016117682905473	-0.0982867062876364	-0.0410930765423691	-0.103172033719521	0.0069720213337803	0.149056615340449	0.0371056773606964	0.228256493101859	0.0474499490782237	0.15117621371678	-0.074266717314196	0.188627400169274	0.0234847014372797	0.131893075544878	0.0941315593400551	0.0582518238423509	0.0247850563678916	-0.283981457617894	-0.0804903517295821
"M13"	-0.0197235746609967	-0.0979196456892509	0.044110575451086	0.0371505303001666	0.126468338059172	0.185715271983087	0.0330616678549255	0.0788107394785787	-0.112572155340121	0.0119467191121911	-0.035956921402842	-0.0347035443989679	0.100022660296173	0.0247745113972801	-0.0151797122815664	0.0429936834919873	-0.00112872884359904	-0.101413859582621	0.0166850330952401	-0.105755196038288	0.0220880624926585	-0.0515716890951459	0.0118737441303222	0.207940468148811	-0.183338493066802	0.00856268141978371	0.118162553479574	0.0583402283503218	-0.115492584825815	0.126193062129544	0.143578730177206	-0.0253879106155429	0.0339375329109999	-0.0793297968633423	0.179982209249543	0.053731183356347	0.0555141645794372	-0.0124358311208915	0.123799084238705	0.135877530497722	0.137364978620066	0.0432699846306398	0.00084320880332213	-0.00774250829713502	-0.135813850913959	-0.109189860116432	0.0348154514138596	0.00154773556870281	0.121484095013721	-0.0226891226551114	-0.0456200665517778	-0.0816309788930101	-0.11184372134412	-0.0400564500946192	-0.0675544595807545	0.0767320228208652	0.126528285203413	0.0248185833871129	0.149868023206174	0.178453144021398	0.082160345131081	0.0469162459420213	0.0906610963255656	-0.127207040290319	-0.0437230728583983	0.0432066364391483	0.0451284998137128	-0.0551786425464355	-0.0577427833696912	-0.0640675390704654	-0.0303244077800548	-0.0379514314474317	-0.157025765199733	-0.0737193530784758	-0.0686817925534096	-0.171364005235323	0.0550834095063665	-0.0757373821004179	-0.0870804599787544	-0.00186643426359799	-0.0523871809492609	-0.125852398550305	0.125849453483526	0.0156049811404696	0.089747636778852	-0.0497872672233477	-0.0243065888535797	-0.0432617704166798	-0.245824095865945	-0.0825319216125559	0.0637354718745286	-0.0204537010045618	-0.159927099407323	-0.0100342247800839	-0.112872023847577	0.104212186115098	0.0730930222464299	-0.0282675473195331	-0.0292269743410751	-0.0636030805675108	-0.119888306483012	0.0799619768377667	-0.00323649025670197	-0.0170860560310034	-0.109859773800351	0.17744285342922	-0.104793764262222	0.157435852795451	-0.12383311070074	0.115159981867689	-0.0285058285535964	0.00766557101488362	-0.0395499329487662	0.0200648483472916	0.100467406297849	0.0173260957998413	-0.112554939658669	-0.0852706292473788	0.0706654291700713
"M14"	0.00395281478383218	0.0207266303682058	0.00855873863777246	-0.00476381854013654	0.179922335840337	0.103897656027311	0.00912872002596745	-0.0359613360002588	-0.0817785482438963	0.087929350999808	0.203789373507394	0.0108396992361227	-0.0258102082452095	0.0647158462917004	0.21648900979514	-0.0784223844520752	0.0124182710792488	-0.0310051704868079	-0.143211394677849	-0.103059119430191	-0.067119653137882	-0.0545039724997326	-0.146087796975497	-0.027509630772591	-0.190169503112685	-0.0717196969226433	-0.0496830720765758	0.115617576723644	-0.0903010020461182	0.00359415913168393	0.189064321911384	-0.0493619502019265	-0.133062034656981	-0.0567910889646614	0.0273835013113024	-0.0973466130369078	0.120546759925527	-0.0210505253888892	0.0198870633459834	0.0325251983834972	0.0428771017221515	0.0456590760248524	-0.0958166734839191	0.0726949099763695	0.00937059320018463	-0.0796154780575328	0.0983378933818085	0.140253968100599	0.246882009534804	-0.0169830038713202	-0.0147537357775562	-0.0151269765110391	-0.0406993910672913	0.0161098983403959	-0.0745398124204387	-0.00117656932720715	0.0639992343306176	-0.0972251881254156	0.0642680929285797	0.111540746526315	0.200195841542461	-0.041824596799952	-0.0275179530911029	-0.100445461715494	-0.00805747296980808	-0.0349531858055237	0.0028277054423685	-0.00504449900628523	-0.00303789901138128	-0.0390836271365901	0.10361343248908	0.0272857795963562	0.00442749703135771	-0.0416874234400205	-0.131984841900759	-0.0167763647316768	0.0550324741833958	0.0906143104488785	-0.0762047650656983	0.0697574051261308	-0.0110913191754266	0.0549809523469567	-0.0207726302755169	-0.036599638497408	-0.0624477145244305	0.00592626324382334	0.026625204162477	-0.00987200441985778	-0.191408958643724	0.0169294139052286	-0.133108856591053	-0.13149221066287	-0.138554241864199	0.0937138440002346	-0.0855900198810127	-0.0426836128410388	-0.00709964549144062	-0.0373847119049954	-0.0144635543699462	-0.127628844515069	-0.0833493603125851	-0.0676788649204608	-0.101318258833384	-0.0793004269562902	-0.101204677215005	0.270638718274626	-0.0361914389223842	0.234728235352915	-0.0288356303304887	0.166655059266727	-0.0146557955086033	0.0484169201850506	0.0214878347931416	0.0670899490697197	0.0457919584253235	0.122141921948127	0.0451116786375567	0.0378206309136562	-0.0707877259354173
"M15"	0.0610505193238387	-0.0245149965188859	0.0122648752314835	0.00343066900142076	0.0629212220274727	0.148800119321143	-0.0179524131746597	0.0550613381750044	-0.119670930283695	0.0508303595823603	0.157421084064353	-0.0139632557507433	0.0492230957483973	0.030110652135646	0.181889834830961	0.0134094875614686	-0.0276136301015388	-0.0800759943395718	-0.066831360631223	0.0113164921124145	-0.0346252171269435	-0.0836618184623999	-0.0782561326163322	0.0982813435832281	-0.253556952639699	-0.0296412823453214	0.0649603609142587	0.122021843348892	-0.134889376211476	0.104179864828548	0.159654563920531	-0.0485401738261835	-0.0194823694650596	-0.111307963343655	0.146251969928347	-0.020128837049772	0.129575844284632	-0.0137441915452025	0.103262939784621	0.116365086711879	0.151207973437071	0.0382236741355121	-0.0487322379481186	0.0896260564023561	-0.0497115806686277	-0.170628414874926	0.0274986489521095	0.0211203820705403	0.152478183084435	-0.0507177107956932	0.0407115318141509	-0.00806044834229857	-0.00787337979514556	0.026284157117515	-0.00894809417087771	0.0197445395329067	0.0703839264793789	-0.0744447298757896	0.109610553669022	0.145488891068339	0.120535391690207	-0.0440559626200036	0.0353042354689727	-0.0782965331151102	-0.0282145429074373	-0.0230373992966601	0.0782872758620861	-0.0961131729851838	-0.100023862977414	-0.0605163419226519	0.012981351518944	-0.00363952083183801	-0.0623671472381232	0.0114954512313075	-0.0122271302600391	0.00865055811503189	0.15472240331031	0.0491447116680451	-0.130793204371594	0.0129970424464149	-0.06946012660122	0.0178945775692788	0.0738430146434259	0.0101519536797653	0.0305087024893873	-0.0657838237442095	-0.0106272197095129	0.0732568776579209	-0.280411337848752	-0.076752676633168	0.00678557079887117	-0.0378706868968779	-0.200921675799301	0.00170743347896171	-0.132344978373504	0.0376370084365424	0.0862657098836298	-0.0735212180087199	0.0104962572856412	-0.108608165508157	-0.161606231365324	0.0223800243974315	-0.0601491628974218	-0.073556692891368	-0.152239089952994	0.205480223678028	-0.154744556687374	0.153844816989075	-0.161957131677303	0.107926170078984	-0.0821726382597759	0.0186032807232203	-0.0574447136421737	0.000264998636459642	0.0605313066194087	0.0221829328964955	-0.00654973591687075	0.00675804215665614	-0.00171923475081569
"M16"	-0.0317566046702038	-0.0820790528964299	-0.0492761252186895	-0.0628604294595227	0.109942860025632	0.0316762696154571	0.108832980458374	0.151574325073162	-0.0222297817624434	0.0227242229821169	-0.0340452733993796	-0.015229470325869	0.0619285408585569	0.0841878141537703	-0.139708917437431	0.185675953627346	-0.133612937759475	-0.0838768639147685	0.130082121343223	0.00813090506271765	-0.00656023583783695	0.056941008172737	-0.0705610474379127	0.0934127163126237	-0.0712596894252022	0.102199259929127	0.0569849457100334	0.100090012210671	-0.0735557401058952	0.0712323900119095	0.0695217336753464	0.0306546514354045	0.110883628899722	-0.0120274154463076	0.0211725536208861	0.048250294505429	0.0559810614394952	0.0284315985471326	0.109824834145218	0.0596221152353996	0.00123832047414565	0.115341590608417	0.159187065095318	-0.0268832984110501	-0.169105045692643	-0.00123374438860453	-0.00398166042610292	0.00848208449222106	0.108001670487953	-0.059249866500306	-0.157948082299193	-0.0384812629756863	-0.152919916619161	-0.0174960457368875	-0.0348097135826726	-0.0040980404490647	0.0423909229995114	0.0689163755480164	0.111008463774296	0.0347566783048969	0.125906689853135	0.0863214233388654	0.0835314005105151	-0.0686816161700349	-0.0455686054736204	0.0262604011003508	-0.00502509858255173	-0.138819661178351	-0.0988936277821895	-0.132841185220448	-0.0700282446728672	-0.0332635617160329	-0.155385802094163	-0.0949875347813838	0.0491545857080943	-0.118520678783905	-0.101601956809625	-0.0676471583758552	-0.0718938788643778	0.104735345347671	-0.117844424865687	-0.0730942908794355	0.13854824335041	-0.0353647451130922	0.0960114105964878	-0.0180144744187371	0.000553420210176576	0.0449343165513952	-0.0884524939929296	0.0665606924068518	-0.0101272831834373	0.0506510395958555	-0.109434910133527	-0.151835979184411	-0.042022813600657	0.057562681877616	0.105036288319664	-0.0940724687598075	-0.0641039970374659	-0.111931318574859	-0.0949895892414137	0.00634062255965444	0.00773560422318195	-0.0688027320615756	-0.036996580366923	0.148880170288981	-0.0559124475484442	0.204670970565758	-0.0394442182026892	0.143081268551831	-0.0671858987705159	0.128263224209682	-0.040821580981959	0.0896590873286256	0.134408756396663	0.00337477256661103	-0.0982560207704348	-0.315539351225167	0.0307881073029731
"M17"	0.077259659507197	0.0694904289822307	-0.0404273258116091	-0.120849864332346	-0.125068730561806	-0.0868575770301316	0.0161154168899805	0.087243176842726	0.0197384141487791	-0.00514400632959091	0.155853885889881	-0.00631383554880899	-0.0421880173368084	0.0354774429211971	0.118743273607507	0.118582330185918	-0.186996174375517	0.0292149692534524	0.0253181752535539	0.321222348342179	-0.0695766811102042	-0.00780663468906149	-0.127301885648235	-0.0685996724164424	-0.077469042836578	0.0572560835969653	-0.0196283855372553	0.0818590033398768	-0.055333973400196	0.0194801129440475	-0.0442902401800637	0.0239737294146323	0.0482873993025122	0.0126636644136559	-0.0656832358248982	-0.0512529180561182	0.136079267784513	0.0543208715726453	0.0433788827501726	-0.096783261763342	0.0166473214239986	0.0382207994783403	0.0910650972513857	0.148854733611812	0.0653092264905854	-0.0703602715999646	-0.0643051043070364	-0.0625303095088613	-0.00229796505370408	-0.0762463968556625	0.0113649533504332	0.0738087038866595	0.140103393455499	0.0737476784333561	0.0904383380221857	-0.0867520707084821	-0.0797432148321316	-0.0581519358663259	-0.0159547266222855	-0.087751147252875	0.0133209761616707	-0.0198143212336866	0.00707813152579096	0.109879833790273	-0.00176756388679421	-0.0712083095215604	0.0543930939913394	-0.18132727406082	-0.158276540951992	-0.0257895475245223	-0.0202813340743273	-0.0224875539155821	0.0968979025647669	0.1304676619634	0.197556620084635	0.182224520278226	0.0839867888273673	0.161370661652613	-0.0978893551631778	0.0304001072828953	-0.15236788553013	0.152408678541513	0.0195381618364909	0.0428216124052307	-0.00126310989864829	-0.0907428271537467	-0.043286098249558	0.280454689432987	-0.0170806245349929	0.00130823635281746	-0.0746716568466712	0.0347441223712073	-0.0803172934980799	-0.13434456270181	-0.0410233670662919	-0.0528970342774812	0.0964249942394995	-0.150915975807189	0.0921563960196922	-0.132259554650824	-0.0713137260126298	-0.0537861637599081	-0.0107921855494865	-0.122411610897214	-0.0786549169343183	0.00707552594374274	-0.0859519648221223	0.0491423139142561	-0.0801779253976757	0.0230230993199925	-0.119648093558164	0.0327391708797	-0.0493572003232021	-0.00652281308700353	0.0294154070470024	-0.077327732039803	0.0880352624863648	-0.040411500734627	-0.0499505222009722
"M18"	0.017377280653909	0.018730981062415	0.135245121682028	0.0704893594572517	0.0730185399176297	0.0765967514088919	-0.13673370472292	-0.188620412136264	-0.150166862563695	0.0376816222934347	0.141295433961012	-0.00382063733673589	-0.030759742046659	-0.0338789551930387	0.211185366689117	-0.139408915534206	0.162490113071471	0.0843097307079978	-0.183393627458166	-0.116517080535296	-0.0249397680377065	-0.0637576442054509	-0.00151692634518223	0.00918939992091518	-0.0997647124707114	-0.117222842343169	0.00535467568561139	0.0510462375522359	-0.00553643673704226	-0.0146170349495437	0.0717624533137155	-0.068676101288686	-0.122794541943137	-0.0870011176662527	0.106904707003708	-0.0496451491312013	-0.0268124399103043	-0.0735949809488109	-0.0389952317993731	0.0120129599158089	0.101257953781907	-0.0224534281258069	-0.149764046458418	0.0719803362576749	0.106757082270603	-0.189961390228972	0.0582654617322506	0.0624344352190013	0.0912901223940049	0.0445125471400291	0.146339012238311	-0.0518266839557344	0.0731855313080137	-0.00364242795703396	-0.0771264552569231	0.0470540942966588	0.000174853648063945	-0.151674280818147	-0.0319453360896699	0.0605168743464633	0.0445522384176992	-0.118177252063575	-0.0407453742275507	-0.0432324626201581	0.0549642120236288	-0.0254490291183975	0.0237018668646344	0.0994416204618221	0.0547753869553296	0.100579284803693	0.0973041161173372	0.0715335446729252	0.0650507770839897	-0.00246189352365182	-0.248948712987392	0.0267064517507413	0.0949014181387738	0.108405665445142	-0.0467673498584755	-0.0480568326367586	0.0773536047855098	0.069850089482058	-0.10157724770376	0.00604063217794363	-0.0674863642291073	0.0195123325811283	0.0495032395160967	-0.118639661029438	-0.119970860639862	0.0138882115542739	-0.0346231189002341	-0.0969880649099599	-0.0521959319885136	0.204471194408471	-0.0298345580397114	-0.0228809529044579	-0.0220221403828699	0.0617527913178501	0.000832796887734903	0.0273751720199883	-0.0335665736270785	0.0256122705444105	-0.0189434868635721	0.0393026302073252	-0.0836885188409275	0.125715680568418	-0.076489881206335	0.0197539388758802	-0.0938959664813189	0.0610716372960395	0.000789323530489659	-0.109949201936894	0.0509704603798783	-0.0362318126118749	-0.0926914800836953	0.0620967602585323	0.026441922335239	0.342905685063185	-0.0335323518464776
